p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
5.584296164604177e-64,1.2600443550345037,0.212,0.086,9.565340900350495e-60,5,Tbx15
6.171169692203447e-64,0.9273015298591016,0.38,0.204,1.0570596565775285e-59,5,Pbx1
1.0500818711606091e-63,0.41792215599687804,0.86,0.634,1.7986852371110074e-59,5,Arf4
3.041212820094275e-63,1.3004230790139655,0.215,0.089,5.209293439539483e-59,5,Epb41l3
4.226336476188403e-63,0.48933539515617386,0.462,0.254,7.239291750063116e-59,5,Rbp1
5.790706177500941e-63,0.7487402770657454,0.436,0.243,9.918900611441361e-59,5,Emilin1
7.824560833603398e-63,1.6367103309449318,0.141,0.046,1.3402690251879261e-58,5,Ddit4l
1.0573889327104525e-62,1.5149108882324578,0.155,0.054,1.8112015028397343e-58,5,Rhou
1.6430736430807258e-62,0.31256591835306446,0.979,0.973,2.814420843232975e-58,5,Rps12
2.3249440194390204e-62,0.7783634918762117,0.407,0.22,3.9823966108970984e-58,5,Creb3l1
2.465939863799943e-62,0.5132235207969016,0.728,0.512,4.223908392702922e-58,5,Ostc
2.491007283709971e-62,2.722883439756845,0.062,0.011,4.266846376266809e-58,5,Hsd11b2
3.904125555608722e-62,0.2820125636529933,0.722,0.443,6.68737666420218e-58,5,Col6a3
5.468743405126074e-62,1.8836628426987931,0.1,0.026,9.367410578640452e-58,5,Lsamp
5.718252555695341e-62,0.6287583082011422,0.652,0.458,9.79479480265055e-58,5,Ergic3
1.1345567173577749e-61,0.9175894289933342,0.348,0.181,1.9433822011621325e-57,5,Enah
1.913996451733004e-61,0.630244617484232,0.412,0.22,3.2784845221734624e-57,5,Fkbp11
3.205128596978671e-61,0.6220737317828211,0.616,0.41,5.490064773764765e-57,5,Oat
3.2541950316604784e-61,0.9301087633969145,0.382,0.211,5.574110669731234e-57,5,Dnajc25
3.668258863592053e-61,0.8036428877347112,0.409,0.227,6.283360607446828e-57,5,Dpysl3
7.662371429834143e-61,1.4539879290465647,0.169,0.063,1.3124876022162902e-56,5,Mcc
8.894604100619478e-61,1.4670233783507607,0.177,0.067,1.5235567363951103e-56,5,Sphk1
9.656812918501715e-61,0.6950756660404663,0.324,0.163,1.6541154848101588e-56,5,Crispld2
2.0817605926221825e-60,3.763136327739659,0.029,0.002,3.565847719102536e-56,5,Spink6
7.715342175780542e-60,0.7975483161669074,0.44,0.257,1.3215609612894491e-55,5,Mlec
8.830746315129142e-60,0.46651029226352114,0.691,0.456,1.5126185363184707e-55,5,Cnn3
1.6061717103176378e-59,0.25726089827605403,0.999,0.997,2.751211522603082e-55,5,Rpl18a
3.5724808647744395e-59,0.21315605660650405,0.997,0.995,6.119302473272137e-55,5,Rps23
4.071406239716025e-59,1.9972168113941668,0.09,0.022,6.97391174800958e-55,5,Fgfr2
4.16192613465932e-59,0.4091993585888627,0.908,0.818,7.128963276057949e-55,5,Eef1g
4.688665177379263e-59,0.9925451996981247,0.192,0.076,8.03121458233294e-55,5,Efemp1
5.4807358791059e-59,0.43630339282504815,0.318,0.156,9.387952487320496e-55,5,Cilp
4.045162790286621e-58,2.34679263096019,0.071,0.015,6.928959343481953e-54,5,A630023A22Rik
6.40466379975286e-58,2.6734487030761165,0.1,0.028,1.0970548622596674e-53,5,Saa3
1.0554885258523847e-57,0.2608284985433422,0.988,0.975,1.8079462959325497e-53,5,Rpl28
1.3004202730125853e-57,0.9679248275388423,0.331,0.175,2.2274898856432575e-53,5,Svil
2.970689180408732e-57,0.1181141281698194,0.361,0.192,5.088493497122117e-53,5,Eln
6.217905863863816e-57,3.428406396513842,0.033,0.003,1.065065095421233e-52,5,Dio3
1.3348983535947231e-56,1.4577115664178217,0.162,0.061,2.2865473898724013e-52,5,Igf2
2.396261458836409e-56,0.7076198464297037,0.362,0.192,4.104556252840885e-52,5,Plod2
4.299063024122215e-56,1.5933055123617437,0.119,0.037,7.363865054018943e-52,5,Lgi2
4.723497330863508e-56,0.24407800669218993,0.999,0.993,8.090878578036102e-52,5,mt-Nd1
5.040970024504246e-56,0.7567130924828764,0.428,0.25,8.634677554973323e-52,5,Cttn
8.219298737552035e-56,0.584751058282634,0.593,0.39,1.407883680755288e-51,5,Hdlbp
8.761359132547444e-56,0.990225233130632,0.326,0.173,1.5007332058140518e-51,5,Ndn
1.0746793797219824e-55,1.8047271384947616,0.103,0.03,1.8408183095257837e-51,5,Gsc
1.733389345203875e-55,0.6993333889721185,0.602,0.431,2.969122609399718e-51,5,2810428I15Rik
2.0228630260940117e-55,1.39801530666083,0.162,0.061,3.4649620773964327e-51,5,Boc
4.3561672197560724e-55,0.5753878840606083,0.619,0.419,7.461678830720177e-51,5,Ift20
7.336050718494638e-55,1.403231444825256,0.173,0.069,1.2565921275709466e-50,5,Hivep3
8.208021901305274e-55,1.0593728089326844,0.252,0.119,1.4059520714745804e-50,5,Adamtsl1
1.1555885468707396e-54,0.5027794502643396,0.418,0.242,1.97940762193489e-50,5,Tnc
1.4503577085386507e-54,2.377572683804845,0.062,0.013,2.4843177189558547e-50,5,Prlr
1.4935566739710854e-54,1.1380268750951865,0.218,0.096,2.558313226845072e-50,5,Cdon
1.8080240886309164e-54,1.09358365498247,0.245,0.115,3.096964461415897e-50,5,Tln2
1.9005255623621945e-54,2.0359131759282674,0.077,0.018,3.255410235770203e-50,5,Nrxn2
3.083206802131984e-54,2.6014489014675926,0.056,0.01,5.281224931371875e-50,5,Fgf10
3.3291829241707204e-54,1.1033723082061773,0.205,0.088,5.702557430812027e-50,5,Adam33
3.561302417901028e-54,1.0303274979250552,0.262,0.126,6.100154911622671e-50,5,Dnm1
4.527856353002065e-54,0.888168340290737,0.287,0.144,7.755765147057237e-50,5,Ak1
8.55477857139132e-54,0.594522405812375,0.364,0.195,1.4653480214936191e-49,5,Itgbl1
1.0071960111424971e-53,1.3185681675814225,0.18,0.074,1.7252260474859833e-49,5,Kirrel
1.0394371959544923e-53,0.6250818558859093,0.581,0.4,1.78045197295045e-49,5,Mydgf
1.414260834706327e-53,0.3046863688056213,0.459,0.264,2.4224873837684675e-49,5,Thy1
1.474911235510166e-53,0.8523364915639089,0.358,0.199,2.526375455305363e-49,5,Lix1l
2.358062409059623e-53,0.2165366490015046,0.995,0.993,4.039125100478228e-49,5,Rps14
3.802874802191276e-53,0.6848867181385743,0.34,0.179,6.513944248673436e-49,5,Ssc5d
4.016067328137526e-53,0.6336827495005961,0.363,0.193,6.879121726366768e-49,5,Lrrc17
4.1418167048808767e-53,0.9026280937187805,0.323,0.172,7.094517833790454e-49,5,Kcnq1ot1
4.741515750629335e-53,0.8618369186558039,0.301,0.154,8.121742329252987e-49,5,Arhgap29
5.816770951417858e-53,2.035489016033144,0.072,0.017,9.963546962683648e-49,5,Ly6h
7.352074657170813e-53,1.0120324496721844,0.265,0.13,1.2593368680267885e-48,5,Cpne8
7.448682570215164e-53,1.1509889976922723,0.223,0.102,1.2758848374521555e-48,5,Casp12
8.633741354002383e-53,0.20421790911086823,0.993,0.99,1.4788735565270682e-48,5,Rpl23a
1.052771173608112e-52,0.4307651086410278,0.792,0.635,1.803291743273335e-48,5,Jun
1.3776376173244278e-52,1.825187027908672,0.097,0.028,2.3597554747150125e-48,5,Cntfr
2.979912105700379e-52,1.570279961087655,0.124,0.042,5.104291445854179e-48,5,Mdfi
4.553197948068912e-52,0.8768297131434704,0.37,0.213,7.79917276524724e-48,5,Qsox1
4.797751148022372e-52,0.8316847305331727,0.377,0.217,8.218067941447521e-48,5,Smim4
4.992237838961406e-52,2.782280740273198,0.051,0.009,8.551204194356993e-48,5,Cyp2f2
5.308567378487706e-52,1.8137586918579531,0.082,0.021,9.093045062611592e-48,5,Serpina3c
5.549947235848142e-52,0.2208320865263831,0.995,0.988,9.506504620284282e-48,5,Rpl14
6.506295194444235e-52,0.9462825711940221,0.299,0.155,1.114463303856353e-47,5,Trip6
7.085053104117504e-52,1.1328976273027775,0.219,0.099,1.2135987462042873e-47,5,Sertad4
7.983914739731905e-52,0.5320431702011709,0.651,0.449,1.367564755768678e-47,5,Zbtb20
1.0641955843650829e-51,1.0209300700359496,0.258,0.126,1.8228606164589504e-47,5,Peg3
2.5233457790969905e-51,0.9184900217685246,0.299,0.156,4.3222389850152353e-47,5,Ssbp2
2.6674851330350758e-51,0.2031144060561636,0.995,0.995,4.569135284375782e-47,5,Rpl37
5.022610819852703e-51,1.1218034408542557,0.216,0.098,8.603230073325695e-47,5,Hoxa10
9.549525407932913e-51,1.0432496320618936,0.255,0.125,1.6357382071248287e-46,5,Bmpr1a
1.1701945857004585e-50,0.7939255563554901,0.385,0.224,2.0044263058463153e-46,5,Pros1
2.1993291959731734e-50,1.5567219192630173,0.122,0.042,3.7672309797824485e-46,5,Tmem53
2.5710650305356803e-50,0.4603106507076386,0.771,0.609,4.403977290804567e-46,5,Tmem258
2.9586150242872835e-50,1.7005286751755948,0.079,0.02,5.067811675101688e-46,5,Alpl
3.448977403651361e-50,0.8660586540260153,0.333,0.183,5.907753394714416e-46,5,Zcchc24
1.2646677669955695e-49,0.6281894866423265,0.54,0.363,2.166249418086711e-45,5,Cmtm3
1.4626920609558188e-49,0.5147372682742617,0.611,0.412,2.505445231211222e-45,5,Surf4
1.4964132433624397e-49,0.4231529437025179,0.958,0.788,2.563206244555523e-45,5,Cd63
1.888612973207113e-49,0.2093107793200084,0.998,0.996,3.235005161806464e-45,5,Rpl23
1.9255631972512455e-49,1.0336326635905877,0.193,0.084,3.298297200571658e-45,5,Osr1
2.3911394567578712e-49,0.8469533290334863,0.351,0.199,4.0957827754805574e-45,5,Ptprs
2.7510983749427798e-49,0.7345777855060129,0.38,0.219,4.712356406439487e-45,5,Hacd1
2.8975079333589798e-49,1.8122812045346652,0.09,0.025,4.9631413390505967e-45,5,Echdc2
3.8118029285633366e-49,0.22227428399668758,0.988,0.981,6.529237236336139e-45,5,Rps7
4.093382438668439e-49,0.5351271709398642,0.593,0.412,7.01155477919517e-45,5,Tnfrsf1a
5.229255462815801e-49,1.3149516420558056,0.159,0.063,8.957191682257185e-45,5,Setbp1
6.076099305658172e-49,0.8900264039528312,0.328,0.182,1.0407750500661882e-44,5,Sh3pxd2b
6.672036670837772e-49,0.8847292563239657,0.18,0.076,1.142853161347802e-44,5,Gpc3
6.8308519260382245e-49,1.1808756243800111,0.202,0.091,1.1700566264110874e-44,5,Trim2
1.0585241449206051e-48,0.7354680816163945,0.381,0.22,1.8131460078345044e-44,5,Tmem263
1.8915376962643375e-48,0.6372296614884063,0.42,0.252,3.2400149199311834e-44,5,Lmo4
3.207696427327459e-48,0.4967516939431716,0.649,0.456,5.494463210369205e-44,5,Sar1a
3.6967222666052534e-48,0.5845255984311242,0.519,0.334,6.332115570468139e-44,5,Ddah2
5.290632648293329e-48,0.4477626047956284,0.77,0.6,9.062324663261643e-44,5,Lamp2
4.620025836887718e-47,1.2291510204506202,0.185,0.081,7.913642256004972e-43,5,Nfatc4
4.91574381757198e-47,1.6012756012963032,0.118,0.041,8.420177585119045e-43,5,Clip4
5.216052557689626e-47,0.7337323699892404,0.621,0.446,8.934576426066561e-43,5,Tsc22d1
7.887729812085964e-47,0.7073823462166575,0.432,0.269,1.3510892395122047e-42,5,Ski
1.1249408645622393e-46,0.4416999830028099,0.536,0.355,1.9269112069086598e-42,5,Sdc4
1.2269841073387001e-46,0.4656129536825604,0.726,0.574,2.1017010774604593e-42,5,Hspe1
1.3500181887225592e-46,0.42612988508298144,0.793,0.648,2.3124461554628717e-42,5,Spcs1
2.560168529451817e-46,1.4093414905549504,0.16,0.066,4.3853126740980176e-42,5,Adamts15
3.628495577452456e-46,0.20276839302176208,0.595,0.384,6.215250074618311e-42,5,Meg3
3.932268695599534e-46,0.20422035800420657,0.996,0.992,6.735583048692442e-42,5,Rps3a1
5.0556607670172966e-46,0.49693401057214204,0.589,0.393,8.659841327823927e-42,5,Pofut2
5.4151649077636895e-46,1.225394603013187,0.175,0.076,9.275635970508424e-42,5,Irs1
5.762156481256481e-46,0.5571197989527326,0.567,0.389,9.869997836744226e-42,5,Foxp1
5.9550862702916865e-46,1.1555775047831198,0.099,0.032,1.020046727238263e-41,5,Mmp13
6.234431431570504e-46,1.4485725262445888,0.126,0.046,1.0678957599137117e-41,5,Porcn
1.1386041861368148e-45,0.7947522333069257,0.345,0.198,1.95031511043375e-41,5,Map1b
1.428071010153411e-45,0.8175509961739043,0.344,0.199,2.446142833291778e-41,5,Tmed1
2.0619339169823704e-45,1.2396792682574467,0.164,0.069,3.5318866063991025e-41,5,Chst2
2.2062321984982554e-45,0.19484683114531087,0.995,0.992,3.7790551328076615e-41,5,Rps4x
3.546620543295045e-45,0.6960314218801292,0.414,0.254,6.075006328610083e-41,5,Thra
4.704651992651903e-45,0.6991618394116892,0.431,0.267,8.058598398213444e-41,5,Prrx1
1.0004351571802105e-44,1.3253851087018211,0.139,0.054,1.7136453807339825e-40,5,Runx2
2.393613164620573e-44,0.18553358515994933,0.989,0.989,4.100019989678579e-40,5,Rpl34
3.2323885786236087e-44,0.9586499044439147,0.252,0.129,5.5367583963243794e-40,5,Tmem158
4.606783783670897e-44,0.5560946313666799,0.57,0.399,7.890959943049879e-40,5,Cdk4
5.17783312221763e-44,0.9838926590368136,0.208,0.098,8.869110355046577e-40,5,Fzd2
7.020611708576242e-44,0.8489036326553039,0.27,0.142,1.2025605795620245e-39,5,Cercam
1.7585155880480006e-43,1.6232282470596564,0.106,0.036,3.01216135076742e-39,5,Ccbe1
2.054587964177247e-43,0.7806727651844214,0.339,0.196,3.519303723839207e-39,5,P3h1
2.7264796196047542e-43,0.5806715384590384,0.322,0.179,4.6701869404209836e-39,5,Matn2
3.0978410499088604e-43,0.643622588961034,0.429,0.271,5.306291934388887e-39,5,Pten
3.321877434201237e-43,1.025490175854437,0.237,0.121,5.690043857043299e-39,5,Sgcb
7.43996974982328e-43,0.19826869215744702,0.987,0.985,1.2743924184472295e-38,5,Rpl35
1.0156605410897182e-42,0.7790132361820041,0.349,0.206,1.7397249408325782e-38,5,Bet1l
1.4998598611197327e-42,1.2453669056564687,0.155,0.065,2.56910995611199e-38,5,Vgll3
1.723232772924759e-42,0.6448360825667264,0.456,0.297,2.9517254167428195e-38,5,Lman1
1.7511438572703796e-42,1.1744523416164445,0.167,0.073,2.999534313118433e-38,5,Tpbg
1.9397227443942287e-42,0.6702043646609037,0.489,0.33,3.322551088872874e-38,5,Tgfbr2
2.6506018317485414e-42,0.756376411147784,0.261,0.136,4.5402158776020765e-38,5,Lrrn4cl
2.7993551054753302e-42,0.9652271959478882,0.245,0.127,4.795015360168693e-38,5,Fam132a
4.13397151633107e-42,0.9108712442637608,0.271,0.146,7.08107981032349e-38,5,Tcf7l2
5.520270150887214e-42,0.8029345058490742,0.326,0.19,9.45567074145471e-38,5,Rbfox2
8.40637398604662e-42,0.9122323888862078,0.226,0.113,1.4399278000699256e-37,5,Ncam1
8.849843760524592e-42,0.3519724541127671,0.763,0.618,1.5158897377402572e-37,5,Mif
1.006797641507595e-41,0.972290492847494,0.185,0.084,1.7245436801383593e-37,5,Dact1
1.0090901203022091e-41,0.6658343852254849,0.171,0.075,1.728470467065654e-37,5,Matn4
1.1561244294475362e-41,0.7744499667159259,0.318,0.181,1.9803255352006846e-37,5,Ebpl
1.3343090711592166e-41,0.9073481106074495,0.255,0.134,2.285538007988622e-37,5,Arhgef25
1.6969620380341837e-41,0.31902030487996136,0.907,0.796,2.906726274948753e-37,5,Ndufa13
1.8427846687206357e-41,0.17813933207481858,0.997,0.994,3.156505859051577e-37,5,Rpl21
2.0719587438415777e-41,0.20194698515178366,0.988,0.987,3.5490581323262383e-37,5,Rpl6
2.303811187427279e-41,1.1022109881514677,0.183,0.084,3.946198182944186e-37,5,Flrt2
3.912136528761662e-41,1.0757606443021919,0.187,0.087,6.701098660115851e-37,5,Capn6
4.347631592967612e-41,1.1026271187469407,0.188,0.088,7.447058155594223e-37,5,Smo
5.042691277989475e-41,0.9732137340822042,0.253,0.135,8.637625890068172e-37,5,Hs2st1
5.21082533699479e-41,2.0168194969208226,0.064,0.016,8.925622719738375e-37,5,AI464131
6.824264155750806e-41,1.227409949138524,0.153,0.065,1.1689282072385556e-36,5,B4galt2
9.947343428234439e-41,0.5096152550752289,0.465,0.294,1.703880455822277e-36,5,Sulf2
1.2300321739595918e-40,0.2276597783997878,0.977,0.966,2.1069221107753847e-36,5,Rpl29
1.2766291855739785e-40,1.3999538210244098,0.107,0.038,2.186738131969668e-36,5,Trabd2b
1.3770464914157463e-40,2.5981532764618995,0.043,0.008,2.358742935146032e-36,5,Angpt4
1.556676602324352e-40,1.5408431596137278,0.089,0.028,2.6664313521213823e-36,5,Slc10a6
1.9656468231277354e-40,0.7025997240803676,0.322,0.185,3.366956443335498e-36,5,Dkk3
2.3871742998809983e-40,0.9831883952345803,0.169,0.075,4.088990858266162e-36,5,Cpz
2.8102242674684897e-40,0.41818635342612165,0.259,0.134,4.8136331477467756e-36,5,Acan
2.916966913845667e-40,1.550296352478382,0.104,0.037,4.996472626726243e-36,5,Slit2
3.0479493381157823e-40,1.2106324832938533,0.158,0.069,5.220832421258524e-36,5,A4galt
5.67889142490694e-40,0.4160363893011222,0.723,0.567,9.727373121723096e-36,5,Pebp1
6.516935701796643e-40,1.1542662005807451,0.176,0.081,1.1162859163607469e-35,5,Bckdhb
7.875899045796288e-40,0.4161254461763966,0.593,0.414,1.3490627475544462e-35,5,Tspan3
9.391363151367464e-40,0.7579977184285152,0.344,0.207,1.608646594197733e-35,5,Erlec1
1.6081894394363886e-39,0.45432507463549937,0.585,0.413,2.75466769081059e-35,5,Ecm1
1.8764196097278604e-39,0.3782209452203595,0.515,0.33,3.214119149502852e-35,5,Oaf
2.2320924677228506e-39,0.578843452287578,0.372,0.223,3.823351187962471e-35,5,Chpf
3.867683741076463e-39,0.5069892368698424,0.625,0.467,6.624955480089874e-35,5,Dpm3
4.304354290743405e-39,0.9870187193875812,0.224,0.116,7.372928464614379e-35,5,Fads3
6.792808906553106e-39,1.465116140334647,0.116,0.044,1.1635402376034817e-34,5,Hs3st1
6.853771965072202e-39,0.8228595636365936,0.256,0.138,1.1739825998972176e-34,5,Fhl2
9.500138051853551e-39,0.28697734385667717,0.924,0.815,1.6272786469019948e-34,5,Arf5
9.851726133380657e-39,1.0670430884591284,0.181,0.086,1.6875021693867728e-34,5,Socs1
1.0056506916679267e-38,1.1486873466696315,0.172,0.079,1.7225790697579917e-34,5,Klhl13
1.1112831760131736e-38,1.453393079985871,0.141,0.06,1.903516952192965e-34,5,Rdh10
1.2079857213942306e-38,1.9215071515695055,0.064,0.017,2.0691587421761775e-34,5,Gm765
1.3485455159846833e-38,0.5933828748864095,0.405,0.259,2.309923614330164e-34,5,Sox4
1.4645874074340902e-38,0.20900915421712263,0.98,0.98,2.508691770193853e-34,5,Rpl7
1.7528811290038663e-38,0.8994301585571103,0.202,0.099,3.0025100858707228e-34,5,Slc7a2
2.057651568371909e-38,1.5964616657087154,0.09,0.03,3.524551371464243e-34,5,Ksr1
2.4123572044802524e-38,0.3969678451835712,0.742,0.599,4.132126655554224e-34,5,Romo1
2.435320082070826e-38,1.454857953539055,0.11,0.041,4.171459768579118e-34,5,Gria3
3.8901708258096425e-38,0.6945092649022606,0.388,0.248,6.6634736075293365e-34,5,Snhg6
4.165125824643285e-38,0.6257789598013543,0.427,0.278,7.134444025031482e-34,5,Yipf5
5.035757799829195e-38,1.116820245847939,0.177,0.084,8.625749535327429e-34,5,Cd320
5.457276163893254e-38,0.8984775536301663,0.207,0.103,9.347768341132755e-34,5,Galnt16
6.232536446449939e-38,0.6114357825216467,0.449,0.3,1.06757116791241e-33,5,Sec22b
8.584420290433226e-38,0.8629520546818998,0.258,0.142,1.4704253515483074e-33,5,Tmem9
1.0344436817461105e-37,0.9138332236840836,0.216,0.11,1.7718985824629128e-33,5,Efnb1
1.1268906573304368e-37,1.4816151980995533,0.081,0.026,1.930251006941305e-33,5,Inmt
1.642654232122083e-37,0.18277494796690252,0.989,0.986,2.8137024342019157e-33,5,Rps6
2.2698674765343496e-37,1.032715805468883,0.216,0.111,3.888056000555687e-33,5,Nov
2.2995318519259118e-37,1.3412101272804318,0.684,0.601,3.938868109163894e-33,5,Gsn
2.4963346714581684e-37,1.0871996529931347,0.18,0.086,4.2759716587406966e-33,5,Wbscr17
2.502282153519325e-37,0.5326921433703424,0.643,0.508,4.286159100763252e-33,5,Pdia6
2.5989295320224236e-37,1.4202623218585506,0.109,0.041,4.45170639540121e-33,5,Nox4
2.63534507816343e-37,0.9896734688666751,0.204,0.103,4.514082584386139e-33,5,Tbc1d2b
2.808148846261819e-37,0.24801836923447695,0.902,0.77,4.81007815876187e-33,5,Sec61b
2.8084784812704305e-37,0.9616860082672598,0.165,0.075,4.8106427905681205e-33,5,Vtn
2.9123649198921056e-37,1.73127555252765,0.074,0.022,4.988589871283188e-33,5,Maob
3.4619154306254153e-37,0.47353099245409097,0.608,0.449,5.929914941118274e-33,5,Arl1
3.603261885476224e-37,0.12971599411504708,0.35,0.2,6.172027283632224e-33,5,Ndufa4l2
6.025535518170655e-37,0.7421477643773342,0.272,0.151,1.0321139789074515e-32,5,Tmem45a
6.130913103319061e-37,1.3112442101144512,0.152,0.068,1.0501641054675218e-32,5,Myoc
6.1853038278918246e-37,0.6071463744785686,0.427,0.28,1.0594806926795906e-32,5,Sec31a
6.7336543179855865e-37,0.26424765483059853,0.396,0.25,1.1534076481277511e-32,5,Ugdh
7.679542479335122e-37,0.5831120103387155,0.202,0.1,1.315428831285313e-32,5,Gfpt2
1.256412037028778e-36,1.3268543773644237,0.122,0.049,2.1521081782265936e-32,5,Il15ra
1.4285329988015835e-36,0.6881606466373238,0.389,0.25,2.4469341736472324e-32,5,Nfia
1.4628323043751107e-36,0.32646545975346514,0.814,0.68,2.505685454164127e-32,5,Gm10073
2.117569256928429e-36,0.5760522801948317,0.406,0.259,3.627184380192706e-32,5,Srm
2.6407295467382603e-36,0.8757948243253688,0.223,0.116,4.523305640607966e-32,5,Hspb8
3.9153078112413294e-36,1.408368643277297,0.092,0.032,6.706530749875273e-32,5,Ret
4.6114705219212034e-36,0.6436479660640246,0.358,0.221,7.898987856998829e-32,5,Praf2
5.10782341963693e-36,1.5062487780925204,0.107,0.041,8.749190735496098e-32,5,Lgr4
6.828790779933536e-36,2.9744485060695016,0.024,0.003,1.1697035726948155e-31,5,Frmd5
8.921089254849486e-36,0.4046793248918929,0.496,0.335,1.5280933784631684e-31,5,Cyr61
1.0280580783976971e-35,1.6900002679884207,0.075,0.024,1.7609606824874153e-31,5,Smarca1
1.3082938319450912e-35,0.6804345799900375,0.323,0.193,2.2409765047387465e-31,5,C1qtnf2
1.6313835737245224e-35,1.6602891518836864,0.107,0.042,2.7943969234327345e-31,5,Hmcn2
1.6401784470541584e-35,0.9068804630423171,0.198,0.1,2.809461661959068e-31,5,Plac9b
2.23592879579042e-35,0.8290026847931997,0.266,0.151,3.8299224343094105e-31,5,Ssbp3
2.989233271193692e-35,0.8152976853835454,0.294,0.174,5.120257670227676e-31,5,Tmem159
3.0901425227879e-35,0.17656967123473022,0.993,0.904,5.293105127283394e-31,5,S100a6
3.1116329002706424e-35,2.0667851465226827,0.058,0.016,5.329915994873583e-31,5,St6galnac5
3.2500635861877186e-35,3.992784565078906,0.015,0.001,5.567033916780943e-31,5,Cldn2
4.4213279734002014e-35,0.1312512591452597,0.999,0.999,7.573292685637205e-31,5,mt-Atp6
9.288006753549558e-35,0.5839105078053548,0.341,0.207,1.590942676815504e-30,5,Glipr2
1.0833757695416543e-34,1.194785317880946,0.147,0.066,1.8557143556478998e-30,5,Efs
1.1364110330933253e-34,0.534813045038921,0.564,0.418,1.946558458585557e-30,5,Ifi27
1.179554777039611e-34,1.0891238623507928,0.173,0.084,2.02045937759115e-30,5,Rnf150
1.3110440908968527e-34,0.9832407924080351,0.155,0.072,2.245687423297219e-30,5,Cp
1.469154726233165e-34,0.3122180244841393,0.686,0.494,2.5165151305647883e-30,5,Rhoc
3.0990297745292994e-34,0.5571927031626681,0.732,0.655,5.308328100791237e-30,5,Dbi
3.121647031909254e-34,0.4605842295723139,0.613,0.469,5.347069200957361e-30,5,Sdf4
3.4705906208983467e-34,0.4074437247136706,0.678,0.528,5.944774674536778e-30,5,Serpinb6a
3.8004014989554433e-34,1.2820240412600938,0.108,0.042,6.509707727560778e-30,5,Nova1
3.897918191828131e-34,0.2176944605060248,0.774,0.542,6.676744070782405e-30,5,Prkcdbp
5.7210221170287865e-34,0.8585881503123809,0.132,0.057,9.799538784258608e-30,5,Pi15
5.843360301431331e-34,0.809070975011013,0.244,0.135,1.0009091860321727e-29,5,Rnd3
6.1763939708020855e-34,0.9742266883515351,0.18,0.09,1.0579545232586892e-29,5,Gstt1
7.344289018882682e-34,1.5496768934074243,0.07,0.022,1.2580032660444145e-29,5,Agtr2
1.1317714120370094e-33,0.5322194331241294,0.523,0.38,1.9386112516781934e-29,5,Vmp1
1.1838218571593152e-33,0.3652614997525337,0.796,0.676,2.0277684591281912e-29,5,Pdia3
1.2635906150875308e-33,0.5433169993918784,0.515,0.373,2.1644043645834316e-29,5,Tomm5
1.805244150967038e-33,0.851884750779063,0.227,0.123,3.092202706191439e-29,5,Itsn1
1.8145225288604608e-33,2.1532991583794736,0.042,0.009,3.1080956396850833e-29,5,6030408B16Rik
1.8774012728180153e-33,0.9879696457231204,0.191,0.097,3.215800640209978e-29,5,Cnrip1
1.99958852301997e-33,0.7964369387966019,0.27,0.157,3.4250951810809065e-29,5,Slc44a2
2.269022569126041e-33,0.4127956801313414,0.634,0.469,3.886608758655996e-29,5,Kdelr1
2.8495912283437223e-33,0.18519094254695112,0.981,0.965,4.881064815029962e-29,5,Rps21
3.5432974341114115e-33,1.1117726012959932,0.151,0.07,6.069314174889436e-29,5,Ctps
5.475699992747925e-33,1.4068494765339241,0.099,0.038,9.379326517577921e-29,5,Steap2
5.52774298408867e-33,0.3609789186317752,0.684,0.515,9.468470957445483e-29,5,Ssr3
5.96956493301117e-33,0.9537594080968432,0.184,0.093,1.0225267773754833e-28,5,Flnc
6.158454629580427e-33,1.5481837513674033,0.07,0.022,1.0548816935008313e-28,5,Gm13305
8.22658370703193e-33,2.575453692934648,0.031,0.005,1.4091315231774993e-28,5,Sectm1a
1.0784673654547107e-32,0.5498234593890303,0.483,0.347,1.847306750287374e-28,5,Gadd45g
1.1553386724514832e-32,0.9457574530253843,0.199,0.105,1.9789796120421454e-28,5,Ube2e2
1.2945273056064347e-32,1.1227035892354054,0.124,0.053,2.217395821773262e-28,5,Fgfrl1
1.349201528100871e-32,3.0869553345586547,0.039,0.008,2.311047297483982e-28,5,Cxcl13
1.4601395341398737e-32,1.5268101005748367,0.08,0.027,2.5010730080281895e-28,5,Asap3
2.3479493967470852e-32,0.6000352623265901,0.352,0.222,4.021802521688082e-28,5,Slc44a1
2.8200911297576765e-32,0.49563745904392964,0.512,0.367,4.8305340961619244e-28,5,Svbp
3.201813302138929e-32,3.0293104411040197,0.023,0.003,5.484386005233772e-28,5,Gpr39
4.1294996026570935e-32,1.1776331880611215,0.123,0.053,7.073419869391336e-28,5,Cdkn2b
4.1491740488026145e-32,0.897266507751874,0.202,0.107,7.107120228193999e-28,5,Tmem150a
4.444879087803892e-32,1.315267991217934,0.11,0.045,7.613633389499287e-28,5,Ptprd
5.474330846566379e-32,0.5286168572804677,0.487,0.347,9.37698130708355e-28,5,Copa
6.460711142505404e-32,0.9373542190083177,0.198,0.104,1.1066552115997506e-27,5,Cdk14
7.92042979646677e-32,0.6250534050137344,0.373,0.245,1.356690419836793e-27,5,Adam9
7.98282220672925e-32,0.47744863019971595,0.493,0.344,1.3673776157906534e-27,5,Sec61a1
