p_val,avg_log2FC,pct.1,pct.2,p_val_adj
0.07462458708042892,-1.8073549220576042,0.25,1,1
0.07516566151501795,-1.4739311883324124,1,0.75,1
0.07531990819819348,-1.7004397181410922,0.5,0.75,1
0.07554494295925498,-1.1699250014423126,1,1,1
0.07628965471633983,-1.8479969065549497,0.75,1,1
0.07657978865335459,0.9411063109464313,1,0.75,1
0.07666612705509983,-1.932885804141463,0.75,0.75,1
0.0768309650748787,1.106915203916512,1,1,1
0.07748940627606635,-2.4594316186372973,0.25,0.75,1
0.07756959429167444,-1,1,1,1
0.07766857632604238,-1.3219280948873622,0.75,1,1
0.07773112992790267,0.7045441164738291,1,0.75,1
0.0777548439447733,-0.713695814843359,1,1,1
0.07777313620285145,1.584962500721156,1,0.5,1
0.07790635044560651,1.0506260730699681,1,0.75,1
0.07822099591263215,-1,1,1,1
